"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"TXN","Texas Instruments Incorporated","55.31","$57.92B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/txn"
"TXRH","Texas Roadhouse, Inc.","33.58","$2.35B","2004","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/txrh"
"TFSL","TFS Financial Corporation","14.39","$4.29B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/tfsl"
"TGTX","TG Therapeutics, Inc.","14.29","$682.48M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tgtx"
"ABCO","The Advisory Board Company","51.31","$2.17B","2001","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/abco"
"ANDE","The Andersons, Inc.","43.01","$1.24B","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/ande"
"TBBK","The Bancorp, Inc.","9.55","$360.12M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tbbk"
"BKYF","The Bank of Kentucky Financial Corp.","47.93","$370.85M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkyf"
"BONT","The Bon-Ton Stores, Inc.","7.22","$145.97M","1991","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/bont"
"CG","The Carlyle Group L.P.","30.84","$9.87B","2012","Finance","Investment Managers","http://www.nasdaq.com/symbol/cg"
"CAKE","The Cheesecake Factory Incorporated","50.56","$2.45B","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake"
"CHEF","The Chefs&#39; Warehouse, Inc.","19.04","$476.37M","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef"
"TCFC","The Community Financial Corporation","20.2","$95.57M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcfc"
"DSGX","The Descartes Systems Group Inc.","15.06","$1.14B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dsgx"
"DXYN","The Dixie Group, Inc.","10.15","$160.08M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn"
"ENSG","The Ensign Group, Inc.","42.54","$1.09B","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ensg"
"XONE","The ExOne Company","13.44","$195.16M","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone"
"FINL","The Finish Line, Inc.","24.98","$1.17B","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl"
"FBMS","The First Bancshares, Inc.","16.1","$86.59M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbms"
"FLIC","The First of Long Island Corporation","24.26","$337.91M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/flic"
"TFM","The Fresh Market, Inc.","35.27","$1.71B","2010","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/tfm"
"GT","The Goodyear Tire & Rubber Company","28.4","$7.66B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt"
"HABT","The Habit Restaurants, Inc.","35.17","$315.63M","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/habt"
"HCKT","The Hackett Group, Inc.","9.85","$293.97M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt"
"HAIN","The Hain Celestial Group, Inc.","61","$6.2B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain"
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","9.86","$55.21M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba"
"INTG","The Intergroup Corporation","19.92","$47.47M","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg"
"JYNT","The Joint Corp.","10.375","$99.82M","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt"
"KEYW","The KEYW Holding Corporation","9.27","$348.37M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/keyw"
"MSG","The Madison Square Garden Company","83","$6.38B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/msg"
"MDCO","The Medicines Company","27.07","$1.79B","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco"
"MIK","The Michaels Companies, Inc.","26.25","$5.44B","2014","Consumer Services","Recreational Products/Toys","http://www.nasdaq.com/symbol/mik"
"MIDD","The Middleby Corporation","102.62","$5.88B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/midd"
"NDAQ","The NASDAQ OMX Group, Inc.","49.05","$8.3B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ndaq"
"NAVG","The Navigators Group, Inc.","78.86","$1.13B","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg"
"PCLN","The Priceline Group Inc. ","1260.43","$65.33B","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln"
"PRSC","The Providence Service Corporation","42.69","$678.87M","2003","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/prsc"
"SPNC","The Spectranetics Corporation","24.33","$1.03B","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/spnc"
"ULTI","The Ultimate Software Group, Inc.","167.17","$4.97B","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ulti"
"YORW","The York Water Company","24.56","$315.29M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw"
"NCTY","The9 Limited","1.42","$40.87M","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty"
"TBPH","Theravance Biopharma, Inc.","16.55","$559.42M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tbph"
"THRX","Theravance, Inc.","16.63","$1.94B","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thrx"
"TST","TheStreet, Inc.","1.78","$61.98M","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst"
"TCRD","THL Credit, Inc.","12.16","$412.29M","2010","n/a","n/a","http://www.nasdaq.com/symbol/tcrd"
"THOR","Thoratec Corporation","40.14","$2.18B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/thor"
"THLD","Threshold Pharmaceuticals, Inc.","3.52","$251.09M","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thld"
"THTI","THT Heat Transfer Technology, Inc.","1.12","$22.91M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/thti"
"TICC","TICC Capital Corp.","6.71","$402.52M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ticc"
"TIGR","TigerLogic Corporation","0.404","$12.5M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tigr"
"TTS","Tile Shop Hldgs, Inc.","12.8","$656.83M","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tts"
"TSBK","Timberland Bancorp, Inc.","10.3999","$73.35M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/tsbk"
"TIPT","Tiptree Financial Inc.","6.64","$277.31M","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/tipt"
"TITN","Titan Machinery Inc.","14.82","$317.11M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/titn"
"TIVO","TiVo Inc.","11.07","$1.06B","1999","Consumer Services","Television Services","http://www.nasdaq.com/symbol/tivo"
"TKAI","Tokai Pharmaceuticals, Inc.","10.04","$224.72M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tkai"
"TNXP","Tonix Pharmaceuticals Holding Corp.","6.1","$98.44M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tnxp"
"TISA","Top Image Systems, Ltd.","3.25","$57.96M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tisa"
"TOPS","TOP Ships Inc.","1.0801","$20.49M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops"
"TORM          ","TOR Minerals International Inc","6.37","$19.2M","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm          "
"TRCH","Torchlight Energy Resources, Inc.","0.4612","$10.83M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch"
"TRNX","Tornier N.V.","25.2","$1.23B","2011","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/trnx"
"TSEM","Tower Semiconductor Ltd.","15.15","$1.15B","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsem"
"TW","Towers Watson & Co.","129.47","$9.01B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/tw"
"TWER","Towerstream Corporation","2.02","$134.65M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/twer"
"CLUB","Town Sports International Holdings, Inc.","6.19","$152.28M","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club"
"TOWN","Towne Bank","16.37","$578.14M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town"
"TCON","TRACON Pharmaceuticals, Inc.","11.1","$134.35M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tcon"
"TSCO","Tractor Supply Company","87.16","$11.9B","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco"
"TSRE","Trade Street Residential, Inc.","7.06","$259.09M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tsre"
"TWMC","Trans World Entertainment Corp.","3.63","$113.11M","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc"
"TACT","TransAct Technologies Incorporated","5.18","$40.13M","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact"
"TRNS","Transcat, Inc.","10.15","$69.38M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns"
"TBIO","Transgenomic, Inc.","1.48","$17.55M","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/tbio"
"TGA","Transglobe Energy Corp","4.64","$349.2M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tga"
"TTHI","Transition Therapeutics, Inc.","6.4899","$252.19M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/tthi"
"TZOO","Travelzoo Inc.","13.62","$200.63M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo"
"TRVN","Trevena, Inc.","6.29","$247.5M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trvn"
"TCBK","TriCo Bancshares","23.18","$527.12M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk"
"TRIL","Trillium Therapeutics Inc.","19.11","$126.2M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tril"
"TRS","TriMas Corporation","28.09","$1.27B","2007","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs"
"TRMB","Trimble Navigation Limited","26.26","$6.81B","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb"
"TRIB","Trinity Biotech plc","16.695","$393.62M","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib"
"TRIP","TripAdvisor, Inc.","80.82","$11.55B","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip"
"TSC","TriState Capital Holdings, Inc.","12.57","$352.07M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/tsc"
"TBK","Triumph Bancorp, Inc.","13.26","$238.2M","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tbk"
"TRIV","TriVascular Technologies, Inc.","6.78","$138.26M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/triv"
"TROV","TrovaGene, Inc.","8.51","$207.42M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov"
"TROVU","TrovaGene, Inc.","20.72","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu"
"TROVW","TrovaGene, Inc.","5.14","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw"
"TRUE","TrueCar, Inc.","15.47","$1.24B","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/true"
"THST","Truett-Hurst, Inc.","2.79","$10.74M","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst"
"TRST","TrustCo Bank Corp NY","6.66","$632.4M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst"
"TRMK","Trustmark Corporation","23.57","$1.61B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk"
"TSRI","TSR, Inc.","4.1101","$8.06M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri"
"TTMI","TTM Technologies, Inc.","9.49","$797.3M","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi"
"TUBE","TubeMogul, Inc.","14.35","$434.35M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tube"
"TCX","Tucows Inc.","17.98","$197.72M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx"
"TUES","Tuesday Morning Corp.","14.24","$624.34M","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues"
"TOUR","Tuniu Corporation","15.76","$989.92M","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour"
"HEAR","Turtle Beach Corporation","2.14","$90.16M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear"
"TUTT","Tuttle Tactical Management U.S. Core ETF","24.283","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tutt"
"FOX","Twenty-First Century Fox, Inc.","33.645","$71.53B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox"
"FOXA","Twenty-First Century Fox, Inc.","34.5","$45.8B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa"
"TWIN","Twin Disc, Incorporated","17.8","$200.88M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin"
"TRCB","Two River Bancorp","9","$71.33M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb"
"USCR","U S Concrete, Inc.","36.31","$517.45M","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr"
"PRTS","U.S. Auto Parts Network, Inc.","1.59","$53.77M","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts"
"USEG","U.S. Energy Corp.","1.2","$34.07M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg"
"GROW","U.S. Global Investors, Inc.","3.16","$48.61M","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow"
"UBIC","UBIC, Inc.","16","$283.29M","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/ubic"
"UBNT","Ubiquiti Networks, Inc.","28.6","$2.51B","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt"
"UFPT","UFP Technologies, Inc.","20.11","$142.3M","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt"
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","154.27","$9.91B","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta"
"UCTT","Ultra Clean Holdings, Inc.","6.17","$195.07M","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt"
"RARE","Ultragenyx Pharmaceutical Inc.","59.82","$2.13B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare"
"ULBI","Ultralife Corporation","4.1","$70.83M","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi"
"ULTR","Ultrapetrol (Bahamas) Limited","1.2","$168.88M","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr"
"UTEK","Ultratech, Inc.","20.39","$562.8M","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek"
"UMBF","UMB Financial Corporation","49.93","$2.28B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf"
"UMPQ","Umpqua Holdings Corporation","16.84","$3.71B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq"
"UNAM","Unico American Corporation","10.5001","$56.08M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam"
"UNIS","Unilife Corporation","3.32","$427.73M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis"
"UBSH","Union Bankshares Corporation","21.55","$970.93M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh"
"UNB","Union Bankshares, Inc.","27.02","$120.47M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb"
"UNXL","Uni-Pixel, Inc.","3.54","$43.86M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl"
"QURE","uniQure N.V.","24.59","$526.97M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure"
"UBCP","United Bancorp, Inc.","7.81","$42M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp"
"UBOH","United Bancshares, Inc.","15.1","$50.86M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh"
"UBSI","United Bankshares, Inc.","37.34","$2.59B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi"
"UCBA","United Community Bancorp","12.7","$58.86M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba"
"UCBI","United Community Banks, Inc.","18.43","$925.54M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi"
"UCFC","United Community Financial Corp.","5.46","$269.38M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ucfc"
"UDF","United Development Funding IV","17.79","$545M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/udf"
"UBNK","United Financial Bancorp, Inc.","12.76","$628.66M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubnk"
"UFCS","United Fire Group, Inc","30.03","$750.71M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs"
"UIHC","United Insurance Holdings Corp.","16.89","$362.69M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc"
"UNFI","United Natural Foods, Inc.","67.69","$3.39B","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi"
"UNTD","United Online, Inc.","15.44","$225.15M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd"
"UBFO","United Security Bancshares","5.07","$79.78M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo"
"USBI","United Security Bancshares, Inc.","8.3","$50.16M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usbi"
"USLM","United States Lime & Minerals, Inc.","66.69","$373.31M","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm"
"USTR","United Stationers Inc.","40.72","$1.56B","1981","Consumer Services","Paper","http://www.nasdaq.com/symbol/ustr"
"UTHR","United Therapeutics Corporation","170.92","$7.91B","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr"
"UG","United-Guardian, Inc.","18.87","$86.73M","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug"
"UNTY","Unity Bancorp, Inc.","9.43","$79.37M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unty"
"OLED","Universal Display Corporation","44.59","$2.05B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled"
"UEIC","Universal Electronics Inc.","54.61","$869.28M","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic"
"UFPI","Universal Forest Products, Inc.","55.25","$1.1B","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi"
"USAP","Universal Stainless & Alloy Products, Inc.","20.43","$144.86M","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap"
"UACL","Universal Truckload Services, Inc.","20.49","$614.19M","2005","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/uacl"
"UVSP","Univest Corporation of Pennsylvania","19.35","$386.4M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uvsp"
"UPIP","Unwired Planet, Inc.","0.65","$72.88M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upip"
"UPLD","Upland Software, Inc.","6.39","$97.5M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upld"
"URRE","Uranium Resources, Inc.","1.23","$36.46M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre"
"URBN","Urban Outfitters, Inc.","40.4","$5.32B","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn"
"ECOL","US Ecology, Inc.","46.77","$1.01B","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol"
"USAT","USA Technologies, Inc.","2.98","$106.53M","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat"
"USATP","USA Technologies, Inc.","18.1","$8.06M","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp"
"USAK","USA Truck, Inc.","25.41","$267.63M","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak"
"USMD","USMD Holdings, Inc.","10.03","$102.99M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/usmd"
"UTMD","Utah Medical Products, Inc.","53.93","$202.31M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd"
"UTIW","UTi Worldwide Inc.","8.92","$941.62M","2000","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/utiw"
"UTSI","UTStarcom Holdings Corp","2.34","$93.08M","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi"
"VALX","Validea Market Legends ETF","26.289","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/valx"
"VYFC","Valley Financial Corporation","20.5","$101.27M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vyfc"
"VLYWW","Valley National Bancorp","0.031","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vlyww"
"VALU","Value Line, Inc.","13.8","$135.42M","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu"
"VNDA","Vanda Pharmaceuticals Inc.","9.46","$393.92M","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vnda"
"VWOB","Vanguard Emerging Markets Government Bond ETF","78.42","$329.36M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vwob"
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","59.4","$3.01B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vnqi"
"VGIT","Vanguard Intermediate -Term Government Bond ETF","64.86","$175.12M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgit"
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","86.92","$4.06B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcit"
"VCLT","Vanguard Long-Term Corporate Bond ETF","90.4","$885.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vclt"
"VGLT","Vanguard Long-Term Government Bond ETF","76.55","$130.14M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vglt"
"VMBS","Vanguard Mortgage-Backed Securities ETF","53.32","$1.35B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmbs"
"VNR","Vanguard Natural Resources LLC","16.61","$1.41B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnr"
"VNRAP","Vanguard Natural Resources LLC","24.3","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrap"
"VNRBP","Vanguard Natural Resources LLC","22.81","$159.67M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrbp"
"VNRCP","Vanguard Natural Resources LLC","23.63","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrcp"
"VONE","Vanguard Russell 1000 ETF","97.2759","$535.02M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vone"
"VONG","Vanguard Russell 1000 Growth ETF","103.1417","$391.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vong"
"VONV","Vanguard Russell 1000 Value ETF","91.737","$385.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vonv"
"VTWO","Vanguard Russell 2000 ETF","97.79","$488.95M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwo"
"VTWG","Vanguard Russell 2000 Growth ETF","108.06","$129.67M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwg"
"VTWV","Vanguard Russell 2000 Value ETF","88.06","$79.25M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwv"
"VTHR","Vanguard Russell 3000 ETF","97.45","$146.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vthr"
"VCSH","Vanguard Short-Term Corporate Bond ETF","80.02","$9.95B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcsh"
"VGSH","Vanguard Short-Term Government ETF","61.04","$579.88M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgsh"
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","48.71","$1.67B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtip"
"BNDX","Vanguard Total International Bond ETF","53.42","$3.42B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bndx"
"VXUS","Vanguard Total International Stock ETF","53.18","$4.5B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vxus"
"VPCO","Vapor Corp.","0.7001","$23.55M","n/a","Consumer Non-Durables","Tobacco","http://www.nasdaq.com/symbol/vpco"
"VRNS","Varonis Systems, Inc.","29.18","$723.47M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vrns"
"VDSI","VASCO Data Security International, Inc.","25.43","$1.01B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi"
"VBLT","Vascular Biogenics Ltd.","3.71","$73.82M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vblt"
"VASC","Vascular Solutions, Inc.","32.63","$563.32M","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vasc"
"VBIV","VBI Vaccines Inc.","2.605","$52.13M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vbiv"
"WOOF","VCA Inc. ","50.91","$4.22B","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof"
"VECO","Veeco Instruments Inc.","29.59","$1.19B","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco"
"DSLV","VelocityShares 3x Inverse Silver ETN linked to S&P GSCI Silver","56.24","$31.88M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/dslv"
"UGLD","VelocityShares 3x Long Gold ETN linked to the S&P GSCI Gold In","10.6901","$10.54M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ugld"
